"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"13.06.2023 01:15:01"
"Gesucht nach";"LB 2124"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"5"              
"Anzahl gefundener Vorkommen";"10"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Berger 1973 Die neubabylonischen Königsinscriften. Königsinscriften des ausgehenden babylonischen Reiches (626-539 a.Chr AOAT 4-1.pdf";"";"179";"Liagre Bohl (LB 2124) 5) Photo: 6) Kopie: TLBil 1957 Pl. :XXV "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"da Riva 2013 The Inscriptions of Nabopolassar, Amel-Marduk and Neriglissar SANER 3.pdf";"";"159";"circumference. Object Number: LB 2124. Dimensions: –Provenience: –Museum: De Liagre Böhl collection, "
"da Riva 2013 The Inscriptions of Nabopolassar, Amel-Marduk and Neriglissar SANER 3.pdf";"";"248";"Böhl (Leiden) LB 2124 NeglC022 Iraq Museum (Baghdad) IM 80016 NaplC11/B1 "
"da Riva 2013 The Inscriptions of Nabopolassar, Amel-Marduk and Neriglissar SANER 3.pdf";"";"253";"32: NeglC022 (LB 2124)"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"da Riva 2008 The Neo-Babylonian Royal Inscriptions GMTR 4.pdf";"";"70";"Langdon 1912 C022 LB 2124 Neriglissar Zylinder Frgm H, 2 BB! BM 90851 Nebukadnezar "
"da Riva 2008 The Neo-Babylonian Royal Inscriptions GMTR 4.pdf";"";"87";"C21121 (Nbk) LB 2124 C022 (Ng1) Collection Schmidt (Solothum) Schmidt Crozer "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINBE 2.pdf";"";"86";"Number Provenance cpn LB 2124 — Probably Sippar p BIBLIOGRAPHY 1957 van Dijk, TLB "
"RINBE 2.pdf";"";"281";"No. RINBE 2 LB 2124 Neriglissar 6 London, British Museum No. RINBE 2 No. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Weiershäuser & Novotny 2020 The Royal inscriptions of Amel-Marduk (561–560 BC), Neriglissar (559–556 BC), and Nabonidus (555–539 BC), Kings of Babylon RINBE 2.pdf";"";"86";"Number Provenance cpn LB 2124 — Probably Sippar p BIBLIOGRAPHY 1957 van Dijk, TLB "
"Weiershäuser & Novotny 2020 The Royal inscriptions of Amel-Marduk (561–560 BC), Neriglissar (559–556 BC), and Nabonidus (555–539 BC), Kings of Babylon RINBE 2.pdf";"";"281";"No. RINBE 2 LB 2124 Neriglissar 6 London, British Museum No. RINBE 2 No. "
