"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 03:40:32"
"Gesucht nach";"LB 1317"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"3"              
"Anzahl gefundener Vorkommen";"5"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Borger 1996 Beiträge zum Inschriftenwerk Assurbanipals [2] BIWA.PDF";"";"186";"28f. erwahnte Duplikat LB 1317 wurde kiirzlich als „RMO 5468"" im Leidener Altertumsmuseum "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"386";"5468 (formerly LB 1317) — As ex. 1 43.5x38x2.5 1—18 p 12 "
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"432";"LB 1316 59.8 LB 1317 60.11 Leiden, Rijksmuseum van Oudheden No. RINAP 5 RMO "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"386";"5468 (formerly LB 1317) — As ex. 1 43.5x38x2.5 1—18 p 12 "
"RINAP 5-1 Novotny & Jeffers The Royal Inscriptions of Ashurbanipal, Assur-etel-ilani and Sin-sharra-ishkun, Part 1 2018.pdf";"Microsoft Word - RINAP5_FM1.docx";"432";"LB 1316 59.8 LB 1317 60.11 Leiden, Rijksmuseum van Oudheden No. RINAP 5 RMO "
