"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"11.06.2023 03:48:56"
"Gesucht nach";"LB 1323"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"5"              
"Anzahl gefundener Vorkommen";"11"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Oded.pdf";"Homeland and Exile";"243";"VA 5060), and LB 1323. Prism Exemplars: Ass 948 (VA 7501), Ass 13266 "
"Fs Oded.pdf";"Homeland and Exile";"658";"16:55 577 LB 1323 216 Lipit-Ishtar’s laws 18 98 MAH 16154 67 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Schaudig 2010 The Restoration of Temples in the Neo and Late Babylonian Periods.pdf";"Microsoft Word - Dedication page final.doc";"52";"Ass 13595; and LB 1323) and seven clay prisms (Ass 948; Ass 13266+; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Robson 2019 Knowledge Networks. A Social Geography of Cuneiform Scholarship in First-Millennium Assyria and Babylonia KN.pdf";"";"121";"Aššur’s temple’ (LB 1323 + VA 5060 l. 22, Meinhold 2009: 453). As "
"Robson 2019 Knowledge Networks. A Social Geography of Cuneiform Scholarship in First-Millennium Assyria and Babylonia KN.pdf";"";"122";"qa-riš (LB 1323 + VA 5060 l. 24, Meinhold 2009: 453).198. "
"Robson 2019 Knowledge Networks. A Social Geography of Cuneiform Scholarship in First-Millennium Assyria and Babylonia KN.pdf";"";"122";"šá-ri (LB 1323 + VA 5060 ll. 8–9, Meinhold 2009: 451). "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Meinhold 2009 Istar in Assur. Untersuchung eines Lokalkultes von ca. 2500 bis 614 v.Chr AOAT 367.pdf";"";"229";"Textvertreter: A Museumsm.: LB 1323 + VA 5060 Grabungsm.: (Ankauf) + Ass 13595 "
"Meinhold 2009 Istar in Assur. Untersuchung eines Lokalkultes von ca. 2500 bis 614 v.Chr AOAT 367.pdf";"";"229";"16 Fundort: für LB 1323 unbekannt; für Ass 13595: eB7II auf dem Pflaster der "
"Meinhold 2009 Istar in Assur. Untersuchung eines Lokalkultes von ca. 2500 bis 614 v.Chr AOAT 367.pdf";"";"237";"VA 5060 und LB 1323, direkt aneinander an. In Z. 19 (= A 11) "
"Meinhold 2009 Istar in Assur. Untersuchung eines Lokalkultes von ca. 2500 bis 614 v.Chr AOAT 367.pdf";"";"272";"17 0 197,209,294,1095. LB 1323 ----> Text Nr. 16 (A). Leichty, Summa izbu "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Frahm 2009 Historische und historisch-literarische Texte KAL 3.pdf";"Historische und historisch-literarische Texte";"104";"das ebenso wie LB 1323 nach dem Eponymen Bel-ahu-usur datiert ist, repräsentiert "
