"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"20.05.2023 03:42:27"
"Gesucht nach";"A 1593"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"11"             
"Anzahl gefundener Vorkommen";"11"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Garelli 1991.pdf";"";"62";"144= elûtum: cf. A.1593: be-li lu-ti i-di, be-1i s'a "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1980.pdf";"";"259";"Rez. 1251 Christov, A. 1593,lfiB4 Christov, Ch. (Hristov, H.) 1454, I fi68, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 100 2006.pdf";"1Cairn.info";"167";"n. 10). 114.!A.1593: be-lí ßa e-lu-ti-[ßu], ù ßa["

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"RA 102 2008.pdf";"1Cairn.info";"175";"pu-úš] (A.1593 ; cf. ARM 26/2, p. 223 note r "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 52 1983.pdf";"";"356";"1592 Powell M. A.: 1593-1595 Prato G. L.: 62 Prayon Fr.: 1639 Prevost "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sasson 2011 Mari Theomorphism- Intimation of Sacrality in the Royal Correspondence Gs Hruska.pdf";"Layout 1";"3";"pu. (A.1593) where elûtum seems to be coined by the writer "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Charpin 2008 Chroniques bibliographiques 11. Se faire un nom - la louange du roi, la divinisation royale et la quete de l’immortalité en Mésopotamie RA 102.pdf";"";"7";"pu-uS] (A.1593 ; cf. ARM 26/2, p. 223 note r "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Charpin 2006 Les inscriptions royales suméro-akkadiennes d'époque paléo-babylonienne RA 100.pdf";"";"14";"le même 114 A 1593' be-l' v . v ""! ves Ieux . "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"214";"n trouve en A.1593 bÃªl Sa e-lu-ti-iu u "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ARM 26 2 Durand 1988 Archives Épistolaires de Mari I 2.pdf";"";"214";"n trouve en A.1593 bÃªl Sa e-lu-ti-iu u "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 44 1982 [hereafter alphab].pdf";"";"62";"7592 Powell M. A.: 1593-1595 Prato G. I,.: 62 Prayon Fr. : 1639 "
