"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"19.05.2023 22:43:54"
"Gesucht nach";"A 1156"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"11"             
"Anzahl gefundener Vorkommen";"16"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"JMC 13.pdf";"";"27";"les exemples de A.1156 et ARM XII1 39 (= LAPO 17 781), cités "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 71 2002.pdf";"";"153";"185 Rendsburg, G.A.: 1156 Renger, J.: 933 Reyhan, E.: 302 Reynolds, F.S.: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 47 1978.pdf";"";"330";"578 Dupont-Sommer A.: 1156 Dupret M.-A.: 383 DurandJ.-M.: 337, 371f., 918 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Brockelmann 2016 History of the Arabic Written Tradition. Supplement Volume 2 HdO 117-S2.pdf";"";"170";"151, Šehid .A. 1156, Cairo2 I, 282, Sbath 1164, Pesh. 906, Rampur I, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"648";"palbla- c. 326, A 1156 palblji-*lpalbsaji-* A 1151, A 1156 palbuna (Infinitiv): "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"648";"lpalbsaji-* A 1151, A 1156 palbuna (Infinitiv): ~pal-bu-na 256, 259, "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"678";"mi (Lw.) A 1156 pangar- n. 348, 353 pangarje-tt• 348 panku- 353 "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"681";"273, A 1113, A 1156, A 2032 tarku(m)mijae- (Lw.) 273, A "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"681";"273, A 1113, A 1156, A 2032 tarna- 534, A 1926 tarnabb-!J!Ji "
"Starke 1991 Untersuchung zur Stammbildung des keilschrift-luwischen Nomens StBoT 31.pdf";"";"710";"549, A 978, A 1156; Ableitungen von: Dentalstämmen (k.-luw.) 130, 134, 147, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"116";"?a, 7b. A. 1156. Personnage babylonien, de profil i droite vers un embleme "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Reculeau 2009 Le point sur la plante a huile réflexions sur la culture du sésame en Syrie-Mésopotamie a l'âge du Bronze JMC 13.pdf";"";"14";"les exemples de A.1156 et ARM XII1 39 (= LAPO 17 781), cités "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AUWE 6 Becker - Uruk. Kleinfunde 1. Stein (1993).pdf";"";"102";"83. Stilgruppe II A 1156. Taf. 105-W 16739- IM 33446- K 17, im "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AUWE 6 Becker - Uruk. Kleinfunde 1. Stein (1993).pdf";"";"102";"83. Stilgruppe II A 1156. Taf. 105-W 16739- IM 33446- K 17, im "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 60 2001.pdf";"";"58";". Rendsburg, G.A.: 1156 Oettel, A.: 584 Renger, J.: 933 Gkland, J.: 606- "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 39 1977.pdf";"";"56";"578 Dupont-Sommer A.: 1156 Dupret M.-A.: 383 DurandJ.-M.: 337, 371j., 918 "
