"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"21.05.2023 15:17:58"
"Gesucht nach";"A 171"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"122"            
"Anzahl gefundener Vorkommen";"172"            

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Bejamin de Tudela.pdf";"";"177";"A nn. - A 171 '11 niiip yrri;ii. - R nil nr. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sallaberger_2006_LMSZ.pdf";"Zettelkasten2006_09";"256";"(""mighty bull"": A 171) gud gaz - udu šar2 | Flückiger, Urnamma p."
"Sallaberger_2006_LMSZ.pdf";"Zettelkasten2006_09";"621";"348 | obscure: A 171 ŠEŠ-ne | Westbrook JCS 46 s. muš5, dnanna "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kloekhorst 2008 Etymological Dictionary of the Hittite Inherited Lexicon.pdf";"Etymological Dictionary of the Hittite Inherited Lexicon (Leiden Indo-European Etymological Dictionary)";"186";"A 171 Puhvel’s proposal to connect alpu- with Lith. alpùs ‘"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kloekhorst 2008 Etymological Dictionary of the Hittite Inherited Lexicon [2].pdf";"";"68";"possible, not Obligatory. A 171 Puhvel's proposal to connecralpu- with Lith. alpus 'weak' "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_a1 [1964].pdf";"Untitled";"196";"ri Hh. VII A 171; [gis.dur.sig 4 .al.uir.ra] "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_u_w [2011].pdf";"Untitled";"111";".] Izi Bogh. A 171. summa annikÿam lurmÿ ileqqû ul-li-ki-aam suluppÿ "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_m1 [1977].pdf";"Untitled";"196";"tim OB Lu A 171. maltaku (maStaku) s.; test; OB, SB; cf. latdku. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Sommerfeld_SUM_Belegsammlung.pdf";"";"1405";"“mighty bull”: A 171 Flückiger, Urnamma p. 320 [Leipzig–Münchner sumerischer Zettelkasten "
"Sommerfeld_SUM_Belegsammlung.pdf";"";"3412";"620] ses obscure: A 171 Flückiger, Urnamma p. 348 [Leipzig–Münchner sumerischer Zettelkasten "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"LMSZ.pdf";"";"342";"Urnamma, 320 | (""mighty bull"": A 171)""mighty bull"": A 171) gud gaz "
"LMSZ.pdf";"";"342";"171)""mighty bull"": A 171) gud gaz gud gaz - udu šarudu šar2 "
"LMSZ.pdf";"";"936";"p348 | obscure: A 171bscure: A 171 ŠEŠ (LAK 32).IB."
"LMSZ.pdf";"";"936";"A 171bscure: A 171 ŠEŠ (LAK 32).IB.K[UŠEŠ ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Krecher BuB 8.pdf";"Babel Und Bibel 8: Studies in Sumerian Language and Literature: Festschrift Joachim Krecher";"70";"des cieux’: 124 A 171 […]-a .sa×-ki x. ma-r["

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Charpin 2019.pdf";"";"158";"(pour Našše A 171 sq., cf. supra). — La lecture ta[ka4] dans "
"Fs Charpin 2019.pdf";"";"506";"toutes bab[yloniennes] A 171 [= RFH] 77 : contrefaçon » Le catalogue détaillé "
"Fs Charpin 2019.pdf";"";"507";"63-69] et A 171 [RFH 77]23. – L’époque paléo-babylonienne, représentée "
"Fs Charpin 2019.pdf";"";"507";"»] et A 171 [« Forgery », souligné deux fois] ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Lexicon_Hexapla_Gentry_AramSt-2-ii-2004.pdf";"";"22";"208 (53) A 171 211 C 177 155 It is by no means "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BiOr1992.pdf";"";"176";"c;le-en A 171 [d] V-§[ u-su ] lu-"
"BiOr1992.pdf";"";"179";"[beruhigen J, A 171 U s [ usu J, den fürstlichen Mann, werden "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Iran and the Caucasus 5 (2001).pdf";"";"181";"3 jJ '.A. 171 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"JAOS1990.pdf";"";"238";", ll\J A, 171 jL fl?.: ""Going out of the gate for "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1982.pdf";"";"259";"'A. 'A. 171 B Digard, J.-P. Rez. 1616 Dijkema, F. Th. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4200495.pdf";"Front Matter";"2";"Sippar library IX. A 171 ziqpu-star planisphere J. A. BLACK: Amethyst 183 J. "
"4200495.pdf";"Front Matter";"4";"Sippar library IX. A 171 ziqpu-star planisphere J. A. BLACK: Amethyst 183 J. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4241576.pdf";"Excavations at Tall Arpachiyah, 1933";"8";"Sub-surface. 4. A 171. Light J)uff clay, greenish black paint unevenly fixed. "
"4241576.pdf";"Excavations at Tall Arpachiyah, 1933";"60";"No. 1 ; A 171, Fig. 34, No. 4. At side of body a "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
