"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"19.05.2023 18:27:26"
"Gesucht nach";"A 1021"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"17"             
"Anzahl gefundener Vorkommen";"22"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Milone_2004_Adab_PhD.pdf";"INTRODUZIONE";"63";"e dicocco. In A 1021, è registrata la spesa di un bene perduto in "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"WZKM1982.pdf";"";"265";"b.897 Popeseu, A. 1021 Popescu, D. 1025 Poplazarov, R. 1050; b. 1045, 1049 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4200099.pdf";"Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham";"48";"the wing. Louvre, A 1021, of the same shape, shows the horned animal recumbent, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"ZA 107 2017.pdf";"";"104";"Zu der Tafel A 1021 siehe Donbaz, Acts 1998 [s. Anm. 22], 179. "
"ZA 107 2017.pdf";"";"105";"M 7 – A 1021 107 – – A 1161 109 – – A "
"ZA 107 2017.pdf";"";"106";"13058 hy 65 A 1021 – 107 A 1072 Ass. 13058 he 66 A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"0(29).pdf";"";"9";"23 (saräpu A 1021, wo eine in glühendem Zustand befindliche Tontafel einem Delinquenten "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Landsberger_1967_JCS_21.pdf";"";"9";"23 (saräpu A 1021, wo eine in glühendem Zustand befindliche Tontafel einem Delinquenten "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 37 1968.pdf";"";"194";"t Geodlschaft (A 1021 Röllig. WoUgaug - von Schu er, -.mar, ar "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Streck 2021 Old Babylonian HdO 152.pdf";"";"29";"OLD BABYLONIAN A 1021 Letters sometimes quote speech or oralcommunication. In this case "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Maul 2017 Mittelassyrische Rechtsurkunden und Verwaltungstexte aus dem Besitz der Staatlichen Museen zu Istanbul ZA 107.pdf";"za-2017-0004_Maul.indd";"13";"Zu der Tafel A 1021 siehe Donbaz, Acts 1998 [s. Anm. 22], 179. "
"Maul 2017 Mittelassyrische Rechtsurkunden und Verwaltungstexte aus dem Besitz der Staatlichen Museen zu Istanbul ZA 107.pdf";"za-2017-0004_Maul.indd";"14";"M 7 – A 1021 107 – – A 1161 109 – – A "
"Maul 2017 Mittelassyrische Rechtsurkunden und Verwaltungstexte aus dem Besitz der Staatlichen Museen zu Istanbul ZA 107.pdf";"za-2017-0004_Maul.indd";"15";"13058 hy 65 A 1021 – 107 A 1072 Ass. 13058 he 66 A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Lambert 1979 Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham Iraq 41.pdf";"Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham";"48";"the wing. Louvre, A 1021, of the same shape, shows the horned animal recumbent, "
"Lambert 1979 Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham Iraq 41.pdf";"Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham";"48";"the wing. Louvre, A 1021, of the same shape, shows the horned animal recumbent, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Guiseppi 2000 The Power and the Writing. The Early Scribes of Mesopotamia.PDF";"";"100";"the god 1Skur3*'; A 1021, which records beer breads sent to ~r-~r-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Visicato 2000 Power and the Writing-Early Scribes of Mesopotamia.PDF";"";"100";"the god 1Skur3*'; A 1021, which records beer breads sent to ~r-~r-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Delaporte 1923 Catalogue des cylindres orientaux, cachets et pierres gravées du Musée du Louvre. II. Acquisitions CCL 2.pdf";"";"143";"&ire fantastique, A 1021. Chbvre et oiseau, A 1188, Chbvre et quadrupbde ail&, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Maiocchi & Visicato 2012 Classical Sargonic Tablets Chiefly from Adab  in the Cornell University Collections, Part II CUSAS 19.pdf";"";"20";"97S rev. 3; A 1021 rev. 3; A I03I rev. 3; CUSAS 13 73 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Cohen 1993 The Cultic Calendars of the Ancient Near East Cultic Calendars.pdf";"";"115";"OIP 14 83, A 1021; OIP 14 96 (A 1031); d~ubag-nunA: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Kienast & Volk 1995 Die sumerischen und akkadischen Briefe FAOS 19.pdf";"";"43";"1019:3 versus A 1021:2, s. Z. Yang, PPAC 1 375). (14) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"KeiBi 43 1981.pdf";"";"64";"320, Stucky R. A.: 1021 Tottossy Cs.: 11, 159 Waggoner N. M.: 174, Willkomm "
