"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"22.05.2023 17:27:20"
"Gesucht nach";"A 30239"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"4"              
"Anzahl gefundener Vorkommen";"8"              

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"545916.pdf";"Back Matter";"3";"ox 6996, AlpharettaG, A 30239-6996 Phone* 800-437-6692,F ax:7 70-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"9";"3N-T422 =A 30239 + 3N-T909aa = UM 55-21-388 Type "
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"109";"T316 3.6.1.5 S14 A'30239, see 3N-T422 3.7.2 S14 A 30275*, see 3N-"
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"110";"3N-T422 =A 30239 + N 6074 + Ni 3360 (+) Ni 4732 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"9";"3N-T422 =A 30239 + 3N-T909aa = UM 55-21-388 Type "
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"109";"T316 3.6.1.5 S14 A'30239, see 3N-T422 3.7.2 S14 A 30275*, see 3N-"
"MSL 15 [Civil 2004] Diri = (w)atru.pdf";"";"110";"3N-T422 =A 30239 + N 6074 + Ni 3360 (+) Ni 4732 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Nippur Catalogue.pdf";"";"560";"422+ . [A 30239] 3 NT 909aa [UM 55-21-388] 3 "
