"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"20.05.2023 02:40:31"
"Gesucht nach";"A 130"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"177"            
"Anzahl gefundener Vorkommen";"460"            

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"50";"seal (128 A, 130 A). With such impressions, however, there is little certainty. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Reisner_1901_TUT.pdf";"";"206";"V, ),""t A. 130. 21 L"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Jimenez 2017 The Babylonian Disputation Poems CHANE 87.pdf";"";"134";"and (3) A 130+ (BiOr 14 pl. 2 and Hunger 1968: 80 "
"Jimenez 2017 The Babylonian Disputation Poems CHANE 87.pdf";"";"519";"19.20 194 A.130+ see s.v. BiOr 14 pl. 2 A.2730 "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_tet [2006].pdf";"Untitled";"103";"su OB Lu A 130, also B iv 23. GAB = atu-uh"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_k [1971].pdf";"Untitled";"169";"potstand Hh. VII A 130; [gis.gan.nu.tur] = MIN (= kannu)-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_m2 [1977].pdf";"Untitled";"255";"eha4u OB Lu A 130, cf. u1 ti.ri.da.nu.tuku = a "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_u_w [2011].pdf";"Untitled";"317";"41. OB Lu A 130 and D 72, cited s.v. musku s., probably "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"cad_t [2006].pdf";"Untitled";"455";"of OB Lu A 130, B iv 23, D 71f. is to be analyzed "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PSD 1 1 A1 [1992].pdf";"";"67";"ED Bird List A 130 (text C a-g[is]-a[ ... ]; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"PSD 1 1 A1 [1992]a.pdf";"";"133";"ED Bird List A 130 (text C a-g[is]-a[ ... ]; "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"[CAD D, E, I] Edzard 1961 Rv CAD D, E, I ZA 54.pdf";"";"1";"= III B A 130 = II C A 131 = III C A "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"LMSZ.pdf";"";"246";"mithurtili..n mithurti) Edzard, ZZB, A. 130 Edzard, ZZB, A. 130 | (Sprache "
"LMSZ.pdf";"";"246";"130 Edzard, ZZB, A. 130 | (Sprache des einander (Sprache des einander "
"LMSZ.pdf";"";"407";"13Edzard, ZZB A., 130 | (in: emein: eme-ha -mun)"
"LMSZ.pdf";"";"1016";"2 | Edzard, ZZB A. 130dzard, ZZB A. 130 u2 .al.al-"
"LMSZ.pdf";"";"1016";"130dzard, ZZB A. 130 u2 .al.al-la -- nu 2 | M"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Huffmon.pdf";"Inspired Speech : Prophecy in the Ancient Near East : Essays in Honor of Herbert B. Huffmon";"439";"26,36 Hurowitz, V.A. 130, 141, 179, 188 Hurvitz, A. 30,34 Ibn Manzur 226, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Huffmon JSOT (SS) 378.pdf";"Inspired Speech : Prophecy in the Ancient Near East : Essays in Honor of Herbert B. Huffmon";"439";"26,36 Hurowitz, V.A. 130, 141, 179, 188 Hurvitz, A. 30,34 Ibn Manzur 226, "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Kugel.pdf";"THE IDEA OF BIBLICAL INTERPRETATION";"623";"n. 72 Schoors, A. 130 n. 9 Schremer, A. 186 n. 31, 413 n. "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"indices.PDF";"";"4";"697- 703 Heidel, A. 130, 450 Heim, K. N. 387-388 Index of Authors "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Fs Groneberg CM 41.pdf";"Unknown";"282";"und 208 Z. A 130/ B 35 ff.; vgl. zu den Damu-Klagen Jacobsen "
"Fs Groneberg CM 41.pdf";"Unknown";"283";"221 Kommentar zu A 130, s. auch 189ff.) konnte gemeint sein, dass Damu nicht "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Gs Jacobsen.pdf";"";"47";"fu, OB Lu A 130 (B iv 23) [5] lh ti-ri-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Agypten_und_Levante_19 (2009).pdf";"";"167";"pit burial (A 130/210, Tomb 11)meant to be used in the "
"Agypten_und_Levante_19 (2009).pdf";"";"168";"(detail of A 130/220, Tomb 23)"
"Agypten_und_Levante_19 (2009).pdf";"";"170";"brick burial (A 130/220, Tomb 24)"
"Agypten_und_Levante_19 (2009).pdf";"";"173";"type . description A 130/210, TOMB 1 (see Fig. 20) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"173";"for the designations). A 130/210, TOMB 2 (see Fig. 21) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"173";"of the individual. A 130/210, TOMB 3 (see Fig. 22) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"174";"Ibrahim Awad 173 A 130/210, TOMB 4 (see Fig. 23) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"174";"near the humerus. A 130/210, TOMB 5 (see Fig. 24) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"174";"to this tomb. A 130/210, TOMB 6 (see Fig. 25) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"174";"the tomb wall. A 130/210, TOMB 7 (see Fig. 26) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"174";"the tomb wall. A 130/210, TOMB 8 (see Fig. 27) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"M. van Haarlem A 130/210, TOMB 9 (see Fig. 28) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"of the pit. A 130/210, TOMB 10 (see Fig. 29) Situation in "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"of the foot. A 130/210, TOMB 11 (see Figs. 10, 30) Situation "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"of the skull. A 130/210, TOMB 12 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"signs of arthritis. A 130/210, TOMB 13 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"signs of arthritis. A 130/210, TOMB 14 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"175";"near the bones. A 130/210, TOMB 15 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"176";"on the metatarsals. A 130/210, TOMB 16 / 18 Situation in the cemetery: "
"Agypten_und_Levante_19 (2009).pdf";"";"176";"on the metatarsals. A 130/210, TOMB 17 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"176";"infection or arthritis. A 130/210, TOMB 19 Situation in the cemetery: see the "
"Agypten_und_Levante_19 (2009).pdf";"";"176";"the right tibia. A 130/210, TOMB 20 (see Figs. 17, 31) Situation "
"Agypten_und_Levante_19 (2009).pdf";"";"177";"due to osteoporosis. A 130/220, TOMB 1 Situation in the cemetery: see the "
