"Suchergebnisse"

"Zusammenfassung"
"Gespeichert am";"09.06.2023 17:10:10"
"Gesucht nach";"A 767"
"In Index(en)";"D:\_OA\Indice\Index.pdx"
"Anzahl gefundener Dokumente";"26"             
"Anzahl gefundener Vorkommen";"42"             

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Mayr_2005_SITU.pdf";"SITU 05 03 b";"124";"dingira (286 A*, 767 A*), Inim-.ara (286 A, 54 A - "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Milone_2004_Adab_PhD.pdf";"INTRODUZIONE";"18";"si tratta di A 767, 768 e Ad 774 con dedica al sovrano da "
"Milone_2004_Adab_PhD.pdf";"INTRODUZIONE";"59";"impronte di sigillo, A 767, 768 e Ad 774, con dedica da parte di "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4200099.pdf";"Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham";"51";"but cf. Louvre, A 767. This is then presumably Late Babylonian from between about "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"4241576.pdf";"Excavations at Tall Arpachiyah, 1933";"16";"p. 131. 3. A 767 (B.) ? p. 132. 4. A 764 ("
"4241576.pdf";"Excavations at Tall Arpachiyah, 1933";"172";"62, No. 3, A 767. Rim o-i6 m., ht. 0-072 m. Apricot "
"4241576.pdf";"Excavations at Tall Arpachiyah, 1933";"173";"3. A 767(B) 4. A 764 (?) 5. A 771 (?) "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"AfO 48-49 2001-2002.pdf";"";"144";"7627 = GI A 767. Ein grober Fehler ist Kitchen schlieslich bei den von "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 19 1950.pdf";"";"147";"766, 766a (A), 767, 768, 768a (A ), 769, 770, 770a ("

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"OrNS 45 1976.pdf";"";"277";"241, 352 Caquot A.: 767, 552, 578 Cardascia G. : 3 7 5 Carruba "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BagM 04 1969.pdf";"";"64";"Louvre Taf. 92 A. 767). Ein Beter steht vor einem Stern uber einem Symbolsockel "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"BagM 31 2000.pdf";"";"167";"tablet); Delaporte 1923: A.767, pi. 92, No. 35; Jakob-Rost 1975: Comments: Number: "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Selz 1995 Untersuchungen zur Gotterwelt des altsumerischen Stadtstaates von Lagas OPKF 13.pdf";"";"412";"PN (?)): II A:767 en-en-tar-zi (PN): <lbil-aga-"

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Seidl 1989 Die babylonischen Kudurru-Reliefs. Symbole mesopotamischer Gottheiten OBO 87.pdf";"";"64";"Louvre Taf. 92 A. 767) . Ein Beter steht vor einem Stern uber einem "

"Dateiname";"Titel";"Seite";"Suchvorkommen"
"Lambert 1979 Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham Iraq 41.pdf";"Near Eastern Seals in the Gulbenkian Museum of Oriental Art, University of Durham";"51";"but cf. Louvre, A 767. This is then presumably Late Babylonian The support bearing "
